,model_uuid,model_path,ampl_version,model_type,dataset_key,features,splitter,model_score_type,feature_transform_type,model_choice_score,best_train_r2_score,best_train_rms_score,best_train_mae_score,best_train_num_compounds,best_valid_r2_score,best_valid_rms_score,best_valid_mae_score,best_valid_num_compounds,best_test_r2_score,best_test_rms_score,best_test_mae_score,best_test_num_compounds,rf_estimators,rf_max_features,rf_max_depth,max_epochs,best_epoch,learning_rate,layer_sizes,dropouts,xgb_gamma,xgb_learning_rate,model_parameters_dict,feat_parameters_dict
170,0a922b02-50b5-4a67-9907-95b7afa69037,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_0a922b02-50b5-4a67-9907-95b7afa69037.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6997252862441161,0.9454221791111476,0.42667700069613523,0.3214174437654906,359,0.6997252862441161,0.7839127062862669,0.6302330621418387,77,0.7661741379758847,0.8204918017735746,0.6411011425402449,78,,,,,,,,,0.2494995305333494,0.3630681776653864,"{""xgb_gamma"": 0.2494995305333494, ""xgb_learning_rate"": 0.3630681776653864}",{}
173,40eed60d-b0a4-4905-ad71-004e526b202f,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_40eed60d-b0a4-4905-ad71-004e526b202f.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.699471818157364,0.9494138760810615,0.41077768163587264,0.3066118644645117,359,0.699471818157364,0.7842434949464523,0.6266666141860373,77,0.8142932736794134,0.731209442556592,0.5788397331085502,78,,,,,,,,,0.1706185347064376,0.26334995912571685,"{""xgb_gamma"": 0.1706185347064376, ""xgb_learning_rate"": 0.26334995912571685}",{}
137,99c6cd7b-41f2-432e-8ad1-38c96eec4f5f,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_99c6cd7b-41f2-432e-8ad1-38c96eec4f5f.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6987697238033067,0.8457508484832116,0.7173028057508577,0.5857072639533041,359,0.6987697238033067,0.7851590359051384,0.5898072014958565,77,0.7973650832478016,0.7638096045464055,0.6084944765932104,78,,,,100.0,39.0,0.00013688586160385725,"123,278","0.38,0.04",,,"{""best_epoch"": 39, ""dropouts"": [0.37889861032468003, 0.04047492315281205], ""layer_sizes"": [123, 278], ""learning_rate"": 0.00013688586160385725, ""max_epochs"": 100}",{}
64,aecac2db-536f-4c07-8ca9-e33fe6fedf79,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_aecac2db-536f-4c07-8ca9-e33fe6fedf79.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6986768404886486,0.9702863601116203,0.31482489380480955,0.23689895249177564,359,0.6986768404886486,0.785280077112862,0.6130021369180143,77,0.8297420424979698,0.7001348303540176,0.5540144192973417,78,126.0,16.0,10.0,,,,,,,,"{""rf_estimators"": 126, ""rf_max_depth"": 10, ""rf_max_features"": 16}",{}
174,ac51c16f-35c8-4014-8f88-ac29af05594e,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_ac51c16f-35c8-4014-8f88-ac29af05594e.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6979661045223289,0.9406932533536737,0.4447778878442777,0.3387056243836673,359,0.6979661045223289,0.7862056582516805,0.6178050248529459,77,0.7715865921252519,0.8109400895248503,0.6303625555637437,78,,,,,,,,,0.2632952174132319,0.32177118210795225,"{""xgb_gamma"": 0.2632952174132319, ""xgb_learning_rate"": 0.32177118210795225}",{}
180,1205d716-cc4b-4091-98e9-d10706e6a432,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_1205d716-cc4b-4091-98e9-d10706e6a432.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6978694222770011,0.9501752984267923,0.40767444702119016,0.31029097292463137,359,0.6978694222770011,0.7863314819547399,0.6311442930127479,77,0.7826194030049738,0.7911127110749253,0.6122733667378516,78,,,,,,,,,0.186896111552442,0.31674185840921804,"{""xgb_gamma"": 0.186896111552442, ""xgb_learning_rate"": 0.31674185840921804}",{}
196,31d3ae94-7fc0-43c4-b498-6aa68f722af9,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_31d3ae94-7fc0-43c4-b498-6aa68f722af9.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6968374664590136,0.972323322489588,0.30384221569267145,0.20754946501190158,359,0.6968374664590136,0.7876732323171034,0.6483299320372607,77,0.7733221273475159,0.8078533645179515,0.6440473318098455,78,,,,,,,,,0.0401799427463787,0.27109762582889446,"{""xgb_gamma"": 0.0401799427463787, ""xgb_learning_rate"": 0.27109762582889446}",{}
156,d40a7055-d0d9-48fe-b318-76f14579aeea,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_d40a7055-d0d9-48fe-b318-76f14579aeea.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6966753812786911,0.8546652414947957,0.6962671160015664,0.5639658735976962,359,0.6966753812786911,0.7878837680589751,0.5907320802755327,77,0.8191120674419664,0.72166022847996,0.5729873452811619,78,,,,100.0,31.0,0.0006329063020466533,"78,267,507","0.11,0.37,0.24",,,"{""best_epoch"": 31, ""dropouts"": [0.11441086528669749, 0.37100294025587216, 0.24204858152931893], ""layer_sizes"": [78, 267, 507], ""learning_rate"": 0.0006329063020466533, ""max_epochs"": 100}",{}
146,0ec4711c-eaef-4601-b547-c5f2a5ad03da,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_0ec4711c-eaef-4601-b547-c5f2a5ad03da.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6964400536591199,0.815039289631201,0.7854723108340792,0.6763600692451579,359,0.6964400536591199,0.7881893398003215,0.6388595494268513,77,0.8036331230354071,0.7519034724975568,0.6287050800854997,78,,,,100.0,12.0,0.000165742158437679,"343,428,390","0.09,0.39,0.21",,,"{""best_epoch"": 12, ""dropouts"": [0.0905538562440273, 0.3932843197277191, 0.20631523150315428], ""layer_sizes"": [343, 428, 390], ""learning_rate"": 0.000165742158437679, ""max_epochs"": 100}",{}
127,824b92b7-89b0-40cd-9f93-5fc10a351511,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_824b92b7-89b0-40cd-9f93-5fc10a351511.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6962156378972825,0.8403335336154242,0.7297901454423333,0.6024710237214067,359,0.6962156378972825,0.7884806322353528,0.6111401141819086,77,0.8095164739397522,0.7405539194616074,0.598687106975187,78,,,,30.0,28.0,5.9947971057401285e-05,"508,468,410","0.26,0.16,0.02",,,"{""best_epoch"": 28, ""dropouts"": [0.25745043394706896, 0.15625939577785802, 0.018255366535483788], ""layer_sizes"": [508, 468, 410], ""learning_rate"": 5.9947971057401285e-05, ""max_epochs"": 30}",{}
197,9e8f684c-7a08-4ab9-bb3a-9889fc667b49,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_9e8f684c-7a08-4ab9-bb3a-9889fc667b49.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6960798402791535,0.9641969935936526,0.3455818186560468,0.2523696187208148,359,0.6960798402791535,0.7886568457634381,0.6337872841973825,77,0.7827448044667354,0.790884491529678,0.6197243972905905,78,,,,,,,,,0.100513003519088,0.2277759004271425,"{""xgb_gamma"": 0.100513003519088, ""xgb_learning_rate"": 0.2277759004271425}",{}
136,310a1669-a51f-46fa-b1c0-fa4027ef5e5f,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_310a1669-a51f-46fa-b1c0-fa4027ef5e5f.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6960612775663508,0.819986449979162,0.7748965655269497,0.6679446535858743,359,0.6960612775663508,0.7886809300278875,0.6340864333691074,77,0.8003381529768568,0.7581855727588254,0.6313696648276732,78,,,,100.0,11.0,0.0004798965421977896,"25,306","0.14,0.16",,,"{""best_epoch"": 11, ""dropouts"": [0.14124680606924467, 0.15587336660394224], ""layer_sizes"": [25, 306], ""learning_rate"": 0.0004798965421977896, ""max_epochs"": 100}",{}
166,c90dee04-ed94-486e-b23b-c7aab0d6f8e7,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_c90dee04-ed94-486e-b23b-c7aab0d6f8e7.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.696012099100831,0.9723772785895306,0.30354589871414817,0.2160007857149248,359,0.696012099100831,0.7887447332655991,0.6364976892379858,77,0.7731418064317357,0.8081746219433966,0.6344944495740352,78,,,,,,,,,0.0501680491703298,0.057359762157381165,"{""xgb_gamma"": 0.0501680491703298, ""xgb_learning_rate"": 0.057359762157381165}",{}
154,fc11eec2-61f8-4936-98fa-ea99d0c7caa2,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_fc11eec2-61f8-4936-98fa-ea99d0c7caa2.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6955976431895123,0.8429168023847793,0.7238623765565372,0.5928185857246231,359,0.6955976431895123,0.7892822358580266,0.6054026220514819,77,0.8070302240574919,0.7453712205698333,0.6022098061042421,78,,,,100.0,44.0,5.89863954690226e-05,"390,498,267","0.37,0.02,0.32",,,"{""best_epoch"": 44, ""dropouts"": [0.3748293026289814, 0.01704946202555715, 0.3206260627965171], ""layer_sizes"": [390, 498, 267], ""learning_rate"": 5.89863954690226e-05, ""max_epochs"": 100}",{}
182,44d1b0e1-a792-4a79-984b-bbf310b91f90,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_44d1b0e1-a792-4a79-984b-bbf310b91f90.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6948619384564318,0.9509568798523279,0.404464289974558,0.30437717012491444,359,0.6948619384564318,0.7902354614638577,0.6308786698266087,77,0.7938558408352324,0.7703950630545794,0.5964171140443667,78,,,,,,,,,0.1745116729830813,0.30480103825573823,"{""xgb_gamma"": 0.1745116729830813, ""xgb_learning_rate"": 0.30480103825573823}",{}
148,0c906086-f485-4ecd-b055-d71700d12619,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_0c906086-f485-4ecd-b055-d71700d12619.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6947357297451442,0.844394560596418,0.7204494677503166,0.584777242108018,359,0.6947357297451442,0.7903988699353877,0.609973371437398,77,0.8008787074340322,0.757158540382752,0.6166967491021653,78,,,,100.0,90.0,4.661632648737862e-05,"337,120,183","0.35,0.33,0.39",,,"{""best_epoch"": 90, ""dropouts"": [0.3474825862792614, 0.32878107531347656, 0.39057823196937635], ""layer_sizes"": [337, 120, 183], ""learning_rate"": 4.661632648737862e-05, ""max_epochs"": 100}",{}
187,cabdaf5c-07d0-4fc9-bc42-ae00abbdc6d8,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_cabdaf5c-07d0-4fc9-bc42-ae00abbdc6d8.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.694139896344597,0.9555838746479669,0.3849120194209992,0.2872816068436881,359,0.694139896344597,0.7911698682326559,0.6401960861910511,77,0.7912890596960986,0.7751764696611968,0.5925677942520204,78,,,,,,,,,0.14256994328551795,0.29652019921786005,"{""xgb_gamma"": 0.14256994328551795, ""xgb_learning_rate"": 0.29652019921786005}",{}
150,877b56c9-0204-4370-8e39-00a7bffd7c25,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_877b56c9-0204-4370-8e39-00a7bffd7c25.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.693941113302929,0.8295882876999974,0.753947070093444,0.6300485603191214,359,0.693941113302929,0.7914269230202658,0.6166696254012903,77,0.7813264415458029,0.7934619588174846,0.6492233690614168,78,,,,100.0,27.0,0.0011822555365253503,"499,477,404","0.38,0.33,0.03",,,"{""best_epoch"": 27, ""dropouts"": [0.38184931746399275, 0.3280418593961559, 0.030623925222883264], ""layer_sizes"": [499, 477, 404], ""learning_rate"": 0.0011822555365253503, ""max_epochs"": 100}",{}
225,7f0eef1f-7045-416b-8d28-6f231c55629b,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_7f0eef1f-7045-416b-8d28-6f231c55629b.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,scaffold,r2,normalization,0.693868263079986,0.8508873570184827,0.7052585691909548,0.572377064733274,359,0.693868263079986,0.7915211078320828,0.6100908593302172,77,0.7833187729920591,0.7898390780475659,0.6276929241310955,78,,,,30.0,29.0,0.0001145668585746556,"77,50,483","0.19,0.12,0.23",,,"{""best_epoch"": 29, ""dropouts"": [0.18869297120593298, 0.11691422644462986, 0.22823693228028322], ""layer_sizes"": [77, 50, 483], ""learning_rate"": 0.0001145668585746556, ""max_epochs"": 30}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
178,96017cde-7dde-42e7-8ad2-579c862b2d09,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_96017cde-7dde-42e7-8ad2-579c862b2d09.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.693673334804529,0.9919660401609394,0.16370274654626588,0.09284011214303345,359,0.693673334804529,0.7917730668302433,0.6276129680323106,77,0.7564582738559422,0.8373647290961198,0.6608985777413605,78,,,,,,,,,0.0025318957418250074,0.35496944257573293,"{""xgb_gamma"": 0.0025318957418250074, ""xgb_learning_rate"": 0.35496944257573293}",{}
100,20f9b4d7-c872-4675-ad72-29481ef2b16d,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_20f9b4d7-c872-4675-ad72-29481ef2b16d.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6933628902688938,0.838041795329588,0.7350089284402718,0.5928966822263961,359,0.6933628902688938,0.79217417356539,0.6057214506707866,77,0.7914091150130039,0.7749534879536197,0.6261481351983473,78,,,,30.0,28.0,5.8195929506916736e-05,"368,426,61","0.01,0.22,0.03",,,"{""best_epoch"": 28, ""dropouts"": [0.007977649877419335, 0.21829924407384174, 0.034226130944563594], ""layer_sizes"": [368, 426, 61], ""learning_rate"": 5.8195929506916736e-05, ""max_epochs"": 30}",{}
193,1ad839e3-5df8-4085-8631-7a63da93504e,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_1ad839e3-5df8-4085-8631-7a63da93504e.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6925719620230206,0.9822591902442626,0.24326400755738634,0.16919434909197112,359,0.6925719620230206,0.7931951677684824,0.6426374489632607,77,0.7667030906233031,0.8195632324728682,0.6463454209894688,78,,,,,,,,,0.025689031315134128,0.2730198167529137,"{""xgb_gamma"": 0.025689031315134128, ""xgb_learning_rate"": 0.2730198167529137}",{}
216,e378b8d0-a323-4538-9b55-844af6c5bdf0,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_e378b8d0-a323-4538-9b55-844af6c5bdf0.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6924950560254244,0.9364944526595373,0.46025336186665156,0.35197567390869566,359,0.6924950560254244,0.793294374157598,0.631130388175796,77,0.787529294527538,0.7821274058830822,0.6198402535455091,78,,,,,,,,,0.2944510585060476,0.21034016040094267,"{""xgb_gamma"": 0.2944510585060476, ""xgb_learning_rate"": 0.21034016040094267}",{}
194,5058c384-750a-4f0f-9a73-7e82a10cb420,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_5058c384-750a-4f0f-9a73-7e82a10cb420.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6921170659300377,0.9577285981772863,0.37550390943104694,0.2781482099414123,359,0.6921170659300377,0.7937817896141867,0.6463229451657561,77,0.7834420377857517,0.7896143857596255,0.6225074262320968,78,,,,,,,,,0.14046618679419298,0.23910668127600043,"{""xgb_gamma"": 0.14046618679419298, ""xgb_learning_rate"": 0.23910668127600043}",{}
190,04f10e1d-9908-43a9-abb5-a60e224d46fb,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_04f10e1d-9908-43a9-abb5-a60e224d46fb.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6918541290361394,0.9478520398236098,0.4170708146569495,0.3120117374225618,359,0.6918541290361394,0.7941206683774212,0.640163051346086,77,0.7976734499713559,0.7632282063722784,0.588173080801819,78,,,,,,,,,0.20370235499733447,0.25278262839722615,"{""xgb_gamma"": 0.20370235499733447, ""xgb_learning_rate"": 0.25278262839722615}",{}
107,a9ae86ce-1512-4e48-bbe4-8a5a6f1b1346,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_a9ae86ce-1512-4e48-bbe4-8a5a6f1b1346.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6917911260527867,0.8267689203020917,0.76015830347904,0.6352301899720226,359,0.6917911260527867,0.7942018465122956,0.6239042230925333,77,0.7816370436616906,0.7928982451671844,0.639926276338756,78,,,,30.0,29.0,0.00015947141697240924,"257,19,78","0.01,0.27,0.27",,,"{""best_epoch"": 29, ""dropouts"": [0.008083561239056758, 0.2721264051415269, 0.27256516856233676], ""layer_sizes"": [257, 19, 78], ""learning_rate"": 0.00015947141697240924, ""max_epochs"": 30}",{}
135,d7f17296-b896-4897-9ca1-34770d82f6ce,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_d7f17296-b896-4897-9ca1-34770d82f6ce.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6911101771332019,0.8388091053023513,0.7332657340734567,0.6041348068177157,359,0.6911101771332019,0.7950787072243751,0.6036271884518257,77,0.790097935737473,0.7773853084384303,0.6172284290056493,78,,,,100.0,61.0,2.668527888969255e-05,"240,389","0.05,0.34",,,"{""best_epoch"": 61, ""dropouts"": [0.053061913550658035, 0.34049783027157776], ""layer_sizes"": [240, 389], ""learning_rate"": 2.668527888969255e-05, ""max_epochs"": 100}",{}
222,4ddf9c77-aec0-4ae4-8bef-ebbe1e8126b9,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_4ddf9c77-aec0-4ae4-8bef-ebbe1e8126b9.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6910454303945951,0.9413873034638067,0.44216767370350546,0.3325405384429352,359,0.6910454303945951,0.7951620315233173,0.6411518119553586,77,0.7776849142481848,0.8000413626691943,0.6299060235087699,78,,,,,,,,,0.25738086593526843,0.30385192743466827,"{""xgb_gamma"": 0.25738086593526843, ""xgb_learning_rate"": 0.30385192743466827}",{}
215,9ca870f7-3022-4681-9d49-929e030a860e,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_9ca870f7-3022-4681-9d49-929e030a860e.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6908754507680004,0.9324594715517257,0.474649868466802,0.36053000385288353,359,0.6908754507680004,0.7953807412835056,0.6452969513326205,77,0.7945624671080171,0.7690735395474114,0.608105389070171,78,,,,,,,,,0.297413853447798,0.22034231292262496,"{""xgb_gamma"": 0.297413853447798, ""xgb_learning_rate"": 0.22034231292262496}",{}
115,21d8b3ea-f453-4f04-85f2-27f043a51a4e,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_21d8b3ea-f453-4f04-85f2-27f043a51a4e.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6904713865977272,0.8408000749681694,0.7287231513204133,0.5881736272407903,359,0.6904713865977272,0.7959004022198165,0.6075858615403409,77,0.8020065298202259,0.7550112236489069,0.6183274032585256,78,,,,30.0,29.0,8.326208790448579e-05,"400,278,347","0.21,0.30,0.35",,,"{""best_epoch"": 29, ""dropouts"": [0.21154590629447068, 0.30001240635819126, 0.34673480896723796], ""layer_sizes"": [400, 278, 347], ""learning_rate"": 8.326208790448579e-05, ""max_epochs"": 30}",{}
128,27675c69-9888-4397-ac56-e1a823de9726,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_27675c69-9888-4397-ac56-e1a823de9726.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6895941763441065,0.8144108333743396,0.7868056112472829,0.6616581635327773,359,0.6895941763441065,0.7970274030928265,0.6225698926325675,77,0.7695318231747225,0.8145794639964701,0.6573740940842226,78,,,,30.0,27.0,7.517412752917182e-05,"328,484,24","0.21,0.00,0.32",,,"{""best_epoch"": 27, ""dropouts"": [0.20645438022336396, 0.004819927648336986, 0.3212924441212392], ""layer_sizes"": [328, 484, 24], ""learning_rate"": 7.517412752917182e-05, ""max_epochs"": 30}",{}
213,61f4ef68-b944-4133-aed8-18c9fa05958d,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_61f4ef68-b944-4133-aed8-18c9fa05958d.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,0.6883126620135616,0.9375433643647122,0.4564365676371204,0.3497948601858866,359,0.6883126620135616,0.7986709772688553,0.6349827194878563,77,0.7895269794824884,0.7784418763758257,0.6122136670326194,78,,,,,,,,,0.2975598372287446,0.30464867552801905,"{""xgb_gamma"": 0.2975598372287446, ""xgb_learning_rate"": 0.30464867552801905}",{}
